	query acc	query length	subject acc	subject length	bit score	score	alignment length	% identity	subject tax id
772	LINC01638	637	XM_024352706	641	1107.0	599	639	97.966	9598
773	LINC01638	637	NR_171021	588	1086.0	588	588	100.0	9606
774	DNMBP-AS1	2034	NR_024130	2655	3757.0	2034	2034	100.0	9606
775	DNMBP-AS1	2034	AC196787	197779	2772.0	1501	1543	99.093	9598
776	DNMBP-AS1	2034	XM_005225639	6428	534.0	289	418	89.713	9913
777	AC091730.1	692	AC010971	155853	379.0	205	205	100.0	9606
778	AC091730.1	692	AC147382	198872	357.0	193	205	98.049	9598
779	AC002306.1	937	AC002306	38651	1035.0	560	590	98.305	9606
780	AC002306.1	937	AC195296	195174	996.0	539	591	97.124	9598
781	AC114763.2	826	AC114763	87248	815.0	441	441	100.0	9606
782	AC114763.2	826	AC193869	209932	239.0	129	245	84.49	9598
783	AC005208.1	725	XR_001752989	937	462.0	250	250	100.0	9606
784	AC005208.1	725	BS000581	190533	82.4	44	74	87.838	9598
785	AC009227.1	2362	NR_161181	2362	4362.0	2362	2362	100.0	9606
786	AC009227.1	2362	AC156804	232130	351.0	190	275	89.818	9598
787	AL353148.1	665	AL353148	181308	893.0	483	483	100.0	9606
788	AL353148.1	665	XR_001706997	585	329.0	178	195	97.436	9598
789	AC004817.3	2129	AC004817	128398	3932.0	2129	2129	100.0	9606
790	AC004817.3	2129	AC193013	168557	307.0	166	243	89.712	9598
791	LINC01977	1788	NR_146504	1799	3302.0	1788	1788	100.0	9606
792	LINC01977	1788	AC194551	182983	2115.0	1145	1300	96.308	9598
793	LINC01977	1788	AL662835	162024	185.0	100	176	85.795	10090
794	AP003066.1	1647	BC033698	1675	3031.0	1641	1647	99.879	9606
795	AP003066.1	1647	AC192937	170237	265.0	143	161	96.273	9598
796	AL360294.1	2438	NR_148962	2454	4503.0	2438	2438	100.0	9606
797	AL360294.1	2438	XM_009441680	2836	4174.0	2260	2454	97.474	9598
798	AC135388.1	353	AC026339	55087	512.0	277	277	100.0	9606
799	AC135388.1	353	BS000201	165662	99.0	53	59	96.61	9598
800	AL023803.2	638	CP068258	66210247	1179.0	638	638	100.0	9606
801	AL023803.2	638	XM_525941	4673	396.0	214	303	90.429	9598
802	LINC01586	1840	NR_120369	1835	3389.0	1835	1835	100.0	9606
803	LINC01586	1840	XR_001709562	2389	2800.0	1516	1599	98.437	9598
804	AC008870.3	641	CP068262	96330493	1184.0	641	641	100.0	9606
805	AC008870.3	641	AK305482	2206	292.0	158	158	100.0	9598
806	AC114316.2	2957	AK056485	2956	5393.0	2920	2958	99.594	9606
807	AC114316.2	2957	AC202278	218927	145.0	78	198	79.798	9598
808	AC103876.1	418	AP023475	95537968	265.0	143	143	100.0	9606
809	AL390860.1	1541	BC036260	1555	2835.0	1535	1541	99.87	9606
810	AL390860.1	1541	XM_016942320	2242	1703.0	922	968	98.45	9598
811	AC073539.1	2094	AC073539	184213	3868.0	2094	2094	100.0	9606
812	AC073539.1	2094	XR_002940675	1635	1260.0	682	845	93.728	9598
813	AL162457.1	2000	NR_147702	2000	3694.0	2000	2000	100.0	9606
814	AL162457.1	2000	AC190157	217838	324.0	175	276	88.043	9598
815	AC051619.5	736	XR_002939616	1799	924.0	500	524	98.473	9598
816	AC051619.5	736	AP023475	95537968	911.0	493	493	100.0	9606
817	AC007359.1	2939	XR_001756092	2995	5428.0	2939	2939	100.0	9606
818	AC007359.1	2939	AC278987	164173	388.0	210	679	77.172	9598
819	AC245008.1	476	AC278715	179727	880.0	476	476	100.0	9606
820	AC245008.1	476	AC183687	192054	815.0	441	485	97.32	9598
821	AC026979.1	583	AC026979	130318	627.0	339	339	100.0	9606
822	AC026979.1	583	AC187727	155230	235.0	127	193	89.119	9598
823	AC005838.2	317	AC277979	212853	586.0	317	317	100.0	9606
824	AC005838.2	317	AC183294	173991	575.0	311	317	99.369	9598
825	AP001781.1	783	NG_012117	46538	876.0	474	474	100.0	9606
826	AP001781.1	783	XR_001707037	2591	324.0	175	178	99.438	9598
827	Z92544.2	3413	AE006464	256073	6303.0	3413	3413	100.0	9606
828	Z92544.2	3413	XM_016929065	3516	2560.0	1386	1490	97.852	9598
829	Z92544.2	3413	BC114046	2944	686.0	371	613	87.276	9913
830	Z92544.2	3413	AC159277	231245	676.0	366	668	85.479	10090
831	Z92544.2	3413	XM_015294665	2781	547.0	296	482	87.137	9031
832	AL672032.1	938	AL672032	209317	1249.0	676	676	100.0	9606
833	AL672032.1	938	AC193911	191062	1219.0	660	676	99.26	9598
834	LINC00567	3409	NR_135280	3409	6296.0	3409	3409	100.0	9606
835	LINC02549	674	NR_125854	676	1245.0	674	674	100.0	9606
836	LINC02549	674	AL954256	180777	174.0	94	119	93.277	9598
837	LINC02412	1269	NR_120492	1280	2344.0	1269	1269	100.0	9606
838	AC092849.1	303	XR_428221	544	390.0	211	211	100.0	9606
839	AC092849.1	303	XM_024357965	917	327.0	177	180	99.444	9598
840	AP001330.1	731	AC011028	181598	998.0	540	540	100.0	9606
841	AP001330.1	731	AC213066	149450	217.0	117	182	88.462	9598
842	AP001547.1	374	NG_051803	794369	435.0	235	235	100.0	9606
843	AP001547.1	374	AC193766	167062	368.0	199	235	94.894	9598
844	AC010761.6	197	CP068261	84277185	187.0	101	101	100.0	9606
845	AC010761.6	197	AC159134	182033	159.0	86	101	95.05	9598
846	AC022274.1	490	AC022274	190701	521.0	282	282	100.0	9606
847	AC022274.1	490	AC148296	187553	484.0	262	282	97.872	9598
848	AD000671.3	1712	AL137752	1712	3153.0	1707	1710	99.942	9606
849	AD000671.3	1712	XR_002940642	309	460.0	249	255	99.216	9598
850	AD000671.3	1712	AC149609	196912	374.0	202	479	81.42	10090
851	AD000671.3	1712	NM_001076026	1012	141.0	76	85	96.471	9913
852	AC004540.1	907	NR_148499	4083	780.0	422	422	100.0	9606
853	AC004540.1	907	AC188549	157856	752.0	407	422	98.815	9598
854	AC004540.1	907	AC125524	175917	209.0	113	147	92.517	10090
855	LINC02087	951	NR_110839	950	1755.0	950	950	100.0	9606
856	LINC02087	951	XR_001710921	2208	459.0	248	293	94.881	9598
857	LINC01782	2908	NR_110694	2918	5371.0	2908	2908	100.0	9606
858	LINC01782	2908	AC137110	199827	453.0	245	357	89.916	10090
859	LINC01782	2908	AC191768	158711	268.0	145	215	89.302	9598
860	AC093525.4	459	NG_005595	26138	813.0	440	447	99.553	9606
861	AC093525.4	459	AC193541	191988	259.0	140	270	84.444	9598
862	AL356481.2	528	NG_027748	88108	501.0	271	271	100.0	9606
863	AL356481.2	528	AC217030	186406	353.0	191	213	96.714	9598
864	SPACA6P-AS	3962	NR_108100	3962	7317.0	3962	3962	100.0	9606
865	SPACA6P-AS	3962	XM_016936735	1689	1243.0	673	673	100.0	9598
866	SPACA6P-AS	3962	JN947953	38124	353.0	191	269	90.706	10090
867	AC011595.1	753	AC010182	165139	743.0	402	402	100.0	9606
868	AC011595.1	753	AC188410	157083	185.0	100	137	91.241	9598
869	TET2-AS1	537	NR_126420	754	867.0	469	537	95.903	9606
870	TET2-AS1	537	AC161015	186290	165.0	89	101	96.04	9598
871	DNAH17-AS1	4597	AK127460	4599	8386.0	4541	4600	99.587	9606
872	DNAH17-AS1	4597	AC142331	140363	453.0	245	312	92.949	9598
873	AC026310.2	728	MN297142	1291	1035.0	560	560	100.0	9606
874	AC026310.2	728	XM_009425724	9652	300.0	162	168	98.81	9598
875	AC009812.3	3766	AK128433	3764	6820.0	3693	3767	99.363	9606
876	AC009812.3	3766	AC278888	184680	431.0	233	288	93.75	9598
877	AC107958.2	592	XR_932615	503	732.0	396	396	100.0	9606
878	AC107958.2	592	AC182461	188415	442.0	239	271	96.31	9598
879	AC073525.1	2631	NM_001260497	6168	4457.0	2413	2413	100.0	9606
880	AC073525.1	2631	XM_016923869	5461	4368.0	2365	2415	99.337	9598
881	AC073525.1	2631	XM_024992368	5263	2366.0	1281	2292	85.733	9913
882	AC073525.1	2631	XM_006513693	6906	1147.0	621	1444	81.787	10090
883	AC073525.1	2631	XR_003077278	4273	484.0	262	982	76.375	9031
884	AC073525.1	2631	XM_018092254	2576	134.0	72	97	91.753	8364
885	AC013270.1	440	NR_135564	440	813.0	440	440	100.0	9606
886	AC013270.1	440	XR_001714631	440	797.0	431	440	99.318	9598
887	AC013270.1	440	JN959957	40257	104.0	56	81	90.123	10090
888	AC132192.1	597	AC132192	101722	647.0	350	350	100.0	9606
889	AC132192.1	597	AC192839	195318	619.0	335	350	98.571	9598
890	AC005225.2	629	AC005225	166774	946.0	512	512	100.0	9606
891	AC005225.2	629	XM_002691001	1990	259.0	140	212	88.679	9913
892	AC005225.2	629	XM_016926377	1475	154.0	83	89	97.753	9598
893	AC009065.4	543	CP068262	96330493	800.0	433	433	100.0	9606
894	AC009065.4	543	AC270746	180283	381.0	206	286	90.909	9598
895	AC008946.1	421	CP068259	61707359	689.0	373	373	100.0	9606
896	AC008946.1	421	AC191876	154923	662.0	358	373	98.66	9598
897	LINC00466	1736	NR_038252	1820	1075.0	582	582	100.0	9606
898	LINC00466	1736	XR_001707031	3008	536.0	290	299	98.997	9598
899	LINC00466	1736	AL772237	169452	248.0	134	182	91.209	10090
900	HCG15	1032	BX248109	52611	1496.0	810	810	100.0	9606
901	HCG15	1032	AC192976	186493	372.0	201	293	89.761	9598
902	LINC00648	2885	NR_039996	2903	5328.0	2885	2885	100.0	9606
903	LINC00648	2885	BS000111	184428	652.0	353	538	88.662	9598
904	AL161937.1	425	AP023480	62398354	510.0	276	280	99.643	9606
905	AL161937.1	425	AC156804	232130	106.0	57	127	81.89	9598
906	AL161937.1	425	AC158162	206835	56.5	30	52	86.538	10090
907	AL161937.1	425	X59613	2925	56.5	30	71	81.69	9913
908	AL031768.1	701	AL031768	96614	1295.0	701	701	100.0	9606
909	AL031768.1	701	XR_002944172	5286	1251.0	677	701	98.859	9598
910	AL031768.1	701	AL589737	202855	326.0	176	319	85.58	10090
911	AMMECR1-IT1	561	NG_016469	253048	880.0	476	479	99.791	9606
912	AMMECR1-IT1	561	AC144386	202661	296.0	160	257	87.938	9598
913	AC078785.2	1253	AC078785	185735	1471.0	796	796	100.0	9606
914	AC078785.2	1253	AC190243	167951	187.0	101	122	94.262	9598
915	AGAP1-IT1	664	NR_131900	683	1227.0	664	664	100.0	9606
916	AGAP1-IT1	664	AC163614	201646	108.0	58	95	87.368	10090
917	AL158212.1	315	XR_001747706	1934	326.0	176	176	100.0	9606
918	AL158212.1	315	AC186042	174022	172.0	93	105	96.19	9598
919	AC073575.1	596	NG_017071	89143	671.0	363	363	100.0	9606
920	AC073575.1	596	AC145906	220120	215.0	116	164	90.244	9598
921	AC005480.1	3548	CR749537	3566	6468.0	3502	3548	99.577	9606
922	AC005480.1	3548	AC183109	169688	726.0	393	552	90.58	9598
923	AC005480.1	3548	XM_015473287	4995	464.0	251	368	89.402	9913
924	AC005480.1	3548	AK034254	2983	390.0	211	402	84.577	10090
925	AC137630.2	555	AC137630	120173	771.0	417	417	100.0	9606
926	AL355353.1	330	NG_008878	156475	610.0	330	330	100.0	9606
927	AL355353.1	330	XM_527616	5834	562.0	304	322	98.137	9598
928	AC078850.2	482	AC078850	180194	737.0	399	399	100.0	9606
929	AC078850.2	482	AC193192	193320	379.0	205	286	90.559	9598
930	AC108482.1	722	AC108482	166716	1188.0	643	643	100.0	9606
931	AC108482.1	722	AC226632	201273	128.0	69	81	95.062	9598
932	AC110609.1	303	XR_244716	1407	560.0	303	303	100.0	9606
933	AC110609.1	303	AC163015	200423	207.0	112	251	81.673	10090
934	AC098936.1	2885	NR_148934	2756	5090.0	2756	2756	100.0	9606
935	AC098936.1	2885	XM_016937190	1157	492.0	266	278	98.561	9598
936	LINC01545	521	NR_046101	556	963.0	521	521	100.0	9606
937	LINC01545	521	XM_016942739	603	784.0	424	424	100.0	9598
938	AL049747.1	852	BC001801	898	1574.0	852	852	100.0	9606
939	AL049747.1	852	XM_016939074	854	1526.0	826	854	98.946	9598
940	AC093426.1	3011	AC093426	169100	5561.0	3011	3011	100.0	9606
941	AC093426.1	3011	XR_001716938	709	518.0	280	298	97.987	9598
942	AC015878.2	361	CP068260	80542536	623.0	337	337	100.0	9606
943	AC015878.2	361	AC190223	205238	215.0	116	147	93.197	9598
944	AF127936.2	1724	AP023481	44550604	2990.0	1619	1625	99.877	9606
945	AF127936.2	1724	BS000011	191345	2891.0	1565	1628	98.771	9598
946	ATG10-IT1	487	AC114969	164526	900.0	487	487	100.0	9606
947	ATG10-IT1	487	AC193199	205376	255.0	138	279	83.871	9598
948	LINC01411	2098	AC108112	154752	2985.0	1616	1616	100.0	9606
949	LINC01411	2098	AC278888	184680	331.0	179	297	87.205	9598
950	AP000265.1	1782	AP023481	44550604	3291.0	1782	1782	100.0	9606
951	AP000265.1	1782	AL954206	153753	3120.0	1689	1790	98.212	9598
952	AP000322.1	510	CU633980	122046	942.0	510	510	100.0	9606
953	AP000322.1	510	BS000189	57494	512.0	277	310	96.774	9598
954	EHHADH-AS1	1416	NR_038990	1416	2615.0	1416	1416	100.0	9606
955	EHHADH-AS1	1416	XR_001713830	1042	1157.0	626	662	98.187	9598
956	AC105362.1	564	AC105362	86422	765.0	414	414	100.0	9606
957	AC105362.1	564	AC185241	196544	364.0	197	278	90.647	9598
958	SAMMSON	2727	AC099666	152755	3958.0	2143	2143	100.0	9606
959	SAMMSON	2727	XR_001713065	550	713.0	386	398	98.995	9598
960	SAMMSON	2727	AC125077	184783	540.0	292	650	82.154	10090
961	AC092809.2	790	NR_110669	805	1459.0	790	790	100.0	9606
962	AC092809.2	790	AC195114	173507	207.0	112	146	92.466	9598
963	AC239584.1	732	AC239584	188924	464.0	251	251	100.0	9606
964	AC239584.1	732	AC193537	190687	132.0	71	102	90.196	9598
965	GAS5-AS1	694	NR_037605	702	1282.0	694	694	100.0	9606
966	GAS5-AS1	694	XR_001711096	665	71.3	38	41	97.561	9598
967	AL591643.1	1900	BC040595	1914	3509.0	1900	1900	100.0	9606
968	AL591643.1	1900	AC195515	211983	564.0	305	523	86.233	9598
969	AL512380.2	1780	AL512380	150972	2741.0	1484	1498	99.733	9606
970	AL512380.2	1780	XM_527244	5849	309.0	167	174	98.851	9598
971	AL512380.2	1780	XM_024983758	4184	243.0	131	174	91.954	9913
972	AL162431.2	2424	AK056657	2427	4444.0	2406	2424	99.752	9606
973	AL162431.2	2424	XM_016933620	9675	1434.0	776	806	98.759	9598
974	AC137630.1	782	AC137630	120173	817.0	442	442	100.0	9606
975	AC137630.1	782	XM_001160966	2296	219.0	118	127	97.638	9598
976	AC099560.1	500	XR_001740665	4143	490.0	265	265	100.0	9606
977	AC099560.1	500	AC192160	203399	261.0	141	240	86.667	9598
978	AL138731.1	739	AL138731	72312	1101.0	596	596	100.0	9606
979	AL138731.1	739	AC192258	189780	348.0	188	230	93.913	9598
980	Z97192.1	3894	AK126356	3894	7175.0	3885	3894	99.923	9606
981	Z97192.1	3894	AC278936	93450	353.0	191	276	89.855	9598
982	AP005899.1	544	CP068260	80542536	621.0	336	336	100.0	9606
983	AP005899.1	544	AC192446	177025	377.0	204	426	83.099	9598
984	AC132938.2	680	AC132938	154252	1256.0	680	680	100.0	9606
985	AC132938.2	680	XM_009433569	1517	638.0	345	360	98.611	9598
986	LNX1-AS2	628	NR_046827	1973	1160.0	628	628	100.0	9606
987	LNX1-AS2	628	XR_169501	2891	1149.0	622	628	99.682	9598
988	AC064807.4	407	AC064807	203270	752.0	407	407	100.0	9606
989	AC064807.4	407	AC147316	209609	106.0	57	84	89.286	9598
990	AL590705.1	578	AL590705	130244	595.0	322	322	100.0	9606
991	AL590705.1	578	AC270583	224802	590.0	319	322	99.689	9598
992	Z98742.1	632	Z98742	119350	773.0	418	418	100.0	9606
993	Z98742.1	632	AC157522	221631	734.0	397	418	98.325	9598
994	AC008875.1	811	AC008875	167100	1498.0	811	811	100.0	9606
995	AC008875.1	811	AC192111	184691	366.0	198	302	89.073	9598
996	MDS2	1781	BC041472	1810	3290.0	1781	1781	100.0	9606
997	MDS2	1781	XM_024354429	504	484.0	262	288	97.222	9598
998	AL133304.1	549	AL133304	141905	726.0	393	393	100.0	9606
999	AL133304.1	549	BS000192	189269	167.0	90	114	92.982	9598
1000	AC136469.1	511	CP068259	61707359	784.0	424	500	95.0	9606
1001	AC136469.1	511	AC191404	183042	224.0	121	130	97.692	9598
1002	AC022893.2	3296	AC022893	175229	6087.0	3296	3296	100.0	9606
1003	AC022893.2	3296	NM_001098528	15494	387.0	209	1112	74.011	10090
1004	AC022893.2	3296	XM_025147998	10880	267.0	144	274	85.036	9031
1005	AC022893.2	3296	AC190186	187765	183.0	99	127	92.913	9598
1006	AL450313.1	452	AC020644	197720	789.0	427	427	100.0	9606
1007	AL450313.1	452	AC145952	160354	355.0	192	316	87.342	9598
1008	PRKAR2A-AS1	3447	NR_109996	3485	6366.0	3447	3447	100.0	9606
1009	PRKAR2A-AS1	3447	AC163741	169655	1101.0	596	1521	80.408	9598
1010	AC124893.1	545	AC130440	67995	845.0	457	457	100.0	9606
1011	AC124893.1	545	AC110222	179958	255.0	138	198	89.899	10090
1012	AC124893.1	545	AC193038	183856	154.0	83	92	96.739	9598
1013	AC116348.2	577	AK123224	2366	1050.0	568	577	99.48	9606
1014	AC116348.2	577	XM_024353425	5230	241.0	130	130	100.0	9598
1015	AC116914.2	291	CP068261	84277185	357.0	193	200	99.0	9606
1016	AC116914.2	291	AC203018	190513	202.0	109	158	89.873	9598
1017	AL161908.1	506	XR_930359	713	935.0	506	506	100.0	9606
1018	AL161908.1	506	XR_003037279	4167	198.0	107	275	81.091	9913
1019	AL161908.1	506	AK081497	3690	169.0	91	237	80.591	10090
1020	LINC00352	552	AL354815	168663	933.0	505	505	100.0	9606
1021	LINC00352	552	CT573095	148786	464.0	251	390	88.205	9598
1022	PPP1R26-AS1	2919	NR_038969	2939	5391.0	2919	2919	100.0	9606
1023	PPP1R26-AS1	2919	XR_002938050	3787	4754.0	2574	2749	98.036	9598
1024	LINC01972	553	NR_146990	550	1016.0	550	550	100.0	9606
1025	LINC01972	553	XM_516629	7438	226.0	122	183	89.071	9598
1026	AL731577.1	830	AL731577	91516	1314.0	711	711	100.0	9606
1027	AL731577.1	830	AC193856	186904	198.0	107	122	95.902	9598
1028	AL731537.1	421	NR_120678	420	776.0	420	420	100.0	9606
1029	AL731537.1	421	AC195407	168110	407.0	220	304	90.789	9598
1030	AC004949.1	3118	NR_147499	3142	5758.0	3118	3118	100.0	9606
1031	AC004949.1	3118	AC217031	204437	5103.0	2763	2965	97.808	9598
1032	AC004949.1	3118	BT030487	2242	1762.0	954	1480	88.243	9913
1033	AC004949.1	3118	AK098074	2104	1589.0	860	1554	85.264	10090
1034	AC004949.1	3118	NM_205003	2119	1147.0	621	1475	80.814	9031
1035	AP000662.1	2790	AK096335	2790	5153.0	2790	2790	100.0	9606
1036	AP000662.1	2790	AC195664	183770	1334.0	722	1292	85.913	9598
1037	AC099518.1	841	CP068262	96330493	811.0	439	439	100.0	9606
1038	AC099518.1	841	AC192471	215409	130.0	70	76	97.368	9598
1039	AC113346.1	287	XR_941265	1417	531.0	287	287	100.0	9606
1040	AL606468.1	510	AL606468	160200	407.0	220	220	100.0	9606
1041	AL606468.1	510	AC185989	189847	189.0	102	120	95.0	9598
1042	AC064807.2	672	AC064807	203270	1037.0	561	561	100.0	9606
1043	AL049612.1	694	AL049612	79576	1070.0	579	712	94.242	9606
1044	AC092301.1	764	AC092301	38888	1153.0	624	624	100.0	9606
1045	AC092301.1	764	AC147287	230363	296.0	160	181	96.133	9598
1046	AC008738.1	375	CP068259	61707359	424.0	229	229	100.0	9606
1047	AC008738.1	375	AC193192	193320	215.0	116	146	93.151	9598
1048	AC114928.1	415	AC114928	45530	767.0	415	415	100.0	9606
1049	AC114928.1	415	AC183983	154108	394.0	213	301	90.365	9598
1050	APOBEC3B-AS1	691	NR_104187	702	1277.0	691	691	100.0	9606
1051	APOBEC3B-AS1	691	XM_024352523	1524	263.0	142	156	97.436	9598
1052	BX324167.1	805	CP068256	51353906	1003.0	543	543	100.0	9606
1053	BX324167.1	805	AC147539	175485	359.0	194	287	89.199	9598
1054	AC024270.2	499	AC024270	184113	898.0	486	499	99.198	9606
1055	AC024270.2	499	AC270606	165833	167.0	90	115	93.043	9598
1056	AL022476.1	2083	NR_125362	2096	3847.0	2083	2083	100.0	9606
1057	AL022476.1	2083	XM_024352537	1533	472.0	255	267	98.502	9598
1058	AC104823.1	989	AC064834	169529	1088.0	589	589	100.0	9606
1059	AC104823.1	989	AC194806	221249	309.0	167	213	92.958	9598
1060	LIPC-AS1	2231	NR_120338	2220	4100.0	2220	2220	100.0	9606
1061	LIPC-AS1	2231	XR_674554	2634	3871.0	2096	2235	98.031	9598
1062	AC073343.2	564	AK092111	2090	621.0	336	336	100.0	9606
1063	AC073343.2	564	AC193039	176695	610.0	330	336	99.405	9598
1064	NDUFB2-AS1	1648	NR_024454	1648	3044.0	1648	1648	100.0	9606
1065	NDUFB2-AS1	1648	AC187613	192362	2593.0	1404	1491	98.122	9598
1066	AC090503.1	729	AC235759	36760	996.0	539	542	99.815	9606
1067	AC015802.3	570	AC015802	205753	798.0	432	564	92.376	9606
1068	AC015802.3	570	AC189697	166397	390.0	211	305	89.836	9598
1069	LINC01968	3647	NR_037891	3647	6735.0	3647	3647	100.0	9606
1070	LINC01968	3647	XR_001713888	2918	4758.0	2576	2709	98.413	9598
1071	LINC00476	2825	AK092137	2828	5123.0	2774	2825	99.398	9606
1072	LINC00476	2825	AC192129	213941	398.0	215	277	92.78	9598
1073	AC107909.1	595	NG_007098	871315	889.0	481	500	98.8	9606
1074	AC107909.1	595	XM_016951176	6944	200.0	108	155	90.323	9598
1075	FOXD2-AS1	2509	NR_026878	2527	4634.0	2509	2509	100.0	9606
1076	AC025766.1	409	NM_001385730	2663	433.0	234	241	99.17	9606
1077	AC025766.1	409	XR_001718105	9404	416.0	225	231	99.134	9598
1078	AL024498.1	1100	AL024498	144189	1831.0	991	991	100.0	9606
1079	AL024498.1	1100	XM_024357057	3125	196.0	106	109	99.083	9598
1080	AL392183.1	2436	AL392183	67175	4106.0	2223	2223	100.0	9606
1081	AL392183.1	2436	AL606496	214870	254.0	137	232	86.638	10090
1082	AL606970.3	2246	NR_110870	2243	4143.0	2243	2243	100.0	9606
1083	AL606970.3	2246	XR_001718966	2294	3880.0	2101	2248	97.865	9598
1084	RBM5-AS1	1386	NG_030403	37057	2560.0	1386	1386	100.0	9606
1085	RBM5-AS1	1386	AL672195	182503	1085.0	587	879	89.761	10090
1086	RBM5-AS1	1386	BX934279	1006	411.0	222	705	78.44	9031
1087	RBM5-AS1	1386	AC193860	181730	313.0	169	238	90.756	9598
1088	AC099687.1	510	NG_042856	481167	560.0	303	303	100.0	9606
1089	AC099687.1	510	AC159108	202308	195.0	105	117	96.581	9598
1090	AC132219.1	478	AC132219	137241	693.0	375	375	100.0	9606
1091	AC132219.1	478	AC192129	213941	176.0	95	108	96.296	9598
1092	AC104135.1	763	AC104135	71936	1356.0	734	734	100.0	9606
1093	AC104135.1	763	AC146204	188265	298.0	161	238	89.496	9598
1094	AC016405.2	312	NG_046951	200167	577.0	312	312	100.0	9606
1095	AC007216.2	384	AP023476	94690957	710.0	384	384	100.0	9606
1096	AC007216.2	384	AC279062	173951	647.0	350	384	97.396	9598
1097	AL353740.1	575	AL353740	97097	708.0	383	383	100.0	9606
1098	AL353740.1	575	AC138065	173247	355.0	192	282	89.362	9598
1099	AC011453.1	2239	AC011453	128736	4135.0	2239	2239	100.0	9606
1100	AC011453.1	2239	AC192722	186725	523.0	283	430	89.07	9598
1101	AC012593.1	928	AC012593	166074	891.0	482	482	100.0	9606
1102	AC012593.1	928	XM_016931189	4657	377.0	204	292	90.068	9598
1103	AL589739.1	493	AL589739	23518	911.0	493	493	100.0	9606
1104	AC090912.2	571	AC090912	187374	562.0	304	304	100.0	9606
1105	AC090912.2	571	AC146191	185364	224.0	121	276	81.884	9598
1106	AC008551.1	405	XR_001752104	438	593.0	321	321	100.0	9606
1107	AC008551.1	405	AC150904	204128	339.0	183	195	97.949	9598
1108	AP000550.2	774	XR_002942099	1607	1351.0	731	774	98.191	9598
1109	AP000550.2	774	KJ155478	175533	1218.0	659	659	100.0	9606
1110	LINC00574	2318	NR_026780	2566	4281.0	2318	2318	100.0	9606
1111	LINC00574	2318	AC192199	209385	348.0	188	312	87.821	9598
1112	AL355870.1	454	XR_930672	2323	839.0	454	454	100.0	9606
1113	AL355870.1	454	XR_001721230	1572	795.0	430	454	98.238	9598
1114	LINC02245	2928	NR_036586	3067	5408.0	2928	2928	100.0	9606
1115	LINC02245	2928	AC279057	179744	414.0	224	394	86.548	9598
1116	C1orf143	813	NR_146760	778	1061.0	574	574	100.0	9606
1117	C1orf143	813	XR_002943136	763	1016.0	550	574	98.606	9598
1118	C1orf143	813	AC116107	262581	281.0	152	269	86.245	10090
1119	HCG18	4862	NR_102326	8477	8979.0	4862	4862	100.0	9606
1120	HCG18	4862	XR_002944370	4886	8528.0	4618	4891	98.262	9598
1121	HCG18	4862	FQ482089	199550	832.0	450	806	85.608	9913
1122	HCG18	4862	JN957500	39871	276.0	149	290	84.483	10090
1123	AC004063.1	547	AC093628	159991	401.0	217	217	100.0	9606
1124	AC004063.1	547	AC187731	165103	246.0	133	194	89.691	9598
1125	LINC00471	1282	NR_024079	1298	2368.0	1282	1282	100.0	9606
1126	LINC00471	1282	AC192570	224990	1650.0	893	920	99.022	9598
1127	AC008667.1	568	XM_017009976	6684	455.0	246	259	98.456	9606
1128	AC008667.1	568	AL954226	188320	100.0	54	60	96.667	9598
1129	Z82244.1	840	AB905428	840	1552.0	840	840	100.0	9606
1130	Z82244.1	840	AC160247	168031	320.0	173	217	93.548	9598
1131	AC026355.2	723	AC026355	157439	1042.0	564	564	100.0	9606
1132	AC026355.2	723	AC192131	208103	143.0	77	83	97.59	9598
1133	AC026495.1	906	AC026495	188605	1432.0	775	785	99.618	9606
1134	AC026495.1	906	AC192924	218444	165.0	89	229	80.349	9598
1135	AL031598.1	1773	CP068262	96330493	3275.0	1773	1773	100.0	9606
1136	AL031598.1	1773	AC183807	171193	111.0	60	72	94.444	9598
1137	AC068389.1	3564	AK126694	3563	6558.0	3551	3564	99.888	9606
1138	AC068389.1	3564	AC186005	182236	505.0	273	461	86.551	9598
1139	AC106799.3	3300	AK095286	3312	5995.0	3246	3312	99.396	9606
1140	AC106799.3	3300	AC225100	183504	401.0	217	296	91.216	9598
1141	AL139095.4	500	AL139095	167206	542.0	293	299	99.331	9606
1142	AL139095.4	500	XM_009450460	3360	143.0	77	77	100.0	9598
1143	AC008686.1	565	NR_138051	3203	706.0	382	382	100.0	9606
1144	AC008686.1	565	XM_016935261	3666	695.0	376	382	99.476	9598
1145	AC008686.1	565	NM_001046387	1233	200.0	108	186	86.559	9913
1146	AC136944.4	660	XR_002941960	1594	667.0	361	431	94.664	9598
1147	AC136944.4	660	XR_001747432	2092	658.0	356	432	94.213	9606
1148	AL034349.1	549	AL034349	112604	721.0	390	390	100.0	9606
1149	AL034349.1	549	AC159827	176462	279.0	151	269	85.874	9598
1150	AC007569.1	600	XR_945327	4843	824.0	446	446	100.0	9606
1151	AC007569.1	600	XR_001708259	1319	808.0	437	446	99.327	9598
1152	AC091806.1	3000	NR_110386	3001	5541.0	3000	3000	100.0	9606
1153	AC091806.1	3000	XR_001713965	3046	5374.0	2910	3004	99.001	9598
1154	AL122058.1	1166	BC047656	1179	2126.0	1151	1166	99.571	9606
1155	AL122058.1	1166	AC182396	175231	311.0	168	252	88.889	9598
1156	AC124804.1	4315	AC124804	203066	4335.0	2347	2347	100.0	9606
